id,price,mileage,brand,clean_model,model_encoded,brand_encoded,is_auction,car_age,miles_per_year,price_per_mile,brand_tier,model_rarity
410,93990.0,27462,Audi,rs7 40t quattro rs design package black optic packa,1306,3,0,2,13731.0,3.42,2,1
411,5995.0,117594,BMW,535i 535i,150,4,0,16,7349.62,0.05,3,8
412,12995.0,74762,Kia,forte lxs,833,19,0,3,24920.67,0.17,2,17
413,12400.0,36289,Toyota,corolla,610,40,0,3,12096.33,0.34,2,68
415,21999.0,28063,Toyota,camry,445,40,0,4,7015.75,0.78,2,95
416,8950.0,48695,Ford,fusion,837,11,0,7,6956.43,0.18,1,40
418,8999.0,160000,Lexus,es350 es 350,803,20,0,16,10000.0,0.06,2,3
419,4995.0,117828,Lincoln,mkzzephyr,1131,21,0,18,6546.0,0.04,2,6
421,12900.0,66192,Mercedes-Benz,cclass,470,25,0,7,9456.0,0.19,3,8
422,8000.0,163062,Honda,accord exl,354,14,0,16,10191.38,0.05,2,31
423,8888.0,55614,Volvo,s80 29,1375,42,0,21,2648.29,0.16,2,1
424,41973.0,93002,BMW,alpina b7,373,4,0,6,15500.33,0.45,3,2
425,12900.0,43507,Nissan,maxima,1095,30,0,7,6215.29,0.3,2,3
426,63980.0,53438,Bentley,mulsanne,1175,5,0,14,3817.0,1.2,3,3
427,9995.0,75669,Jaguar,xf 20t turbocharged,1577,18,0,12,6305.75,0.13,2,1
428,48000.0,8452,Audi,rs 3 25 tfsi,1291,3,0,1,8452.0,5.68,2,1
429,16995.0,73188,Subaru,wrx,1563,37,0,8,9148.5,0.23,2,36
430,19488.0,100355,Audi,s4 plus,1325,3,0,7,14336.43,0.19,2,4
432,18750.0,64229,Acura,tlx waspec pkg red leather,1526,1,0,5,12845.8,0.29,2,1
433,15795.0,76425,Dodge,charger awd 57l v8 hemi police,504,10,0,7,10917.86,0.21,2,8
434,11990.0,83306,Mercedes-Benz,c300 c 300 4matic,430,25,0,10,8330.6,0.14,3,3
435,6900.0,142600,BMW,3series,99,4,0,14,10185.71,0.05,3,6
437,15995.0,66229,Jaguar,xe xe 20d r,1573,18,0,8,8278.62,0.24,2,1
438,1500.0,153570,Cadillac,cts hi feature v6,692,7,1,19,8082.63,0.01,2,1
439,7950.0,101053,Mercedes-Benz,eclass,732,25,0,15,6736.87,0.08,3,11
440,13500.0,20254,Jaguar,xtype 30,1617,18,0,21,964.48,0.67,2,1
442,10900.0,41327,Audi,a4 plus,277,3,0,11,3757.0,0.26,2,3
443,16895.0,6284,Subaru,legacy,1014,37,0,1,6284.0,2.69,2,8
444,5490.0,144702,Nissan,sentra 20 sr,1446,30,0,13,11130.92,0.04,2,1
445,13999.0,119454,Toyota,camry,445,40,0,8,14931.75,0.12,2,95
447,16500.0,89000,Lexus,es 350,788,20,0,9,9888.89,0.19,2,8
449,9500.0,154000,Dodge,charger rt plus,514,10,0,12,12833.33,0.06,2,1
450,21999.0,24800,Lincoln,continental select,604,21,0,6,4133.33,0.89,2,1
451,10995.0,73656,Volkswagen,jetta gli 6spd,974,41,0,11,6696.0,0.15,2,1
452,3995.0,158229,Kia,forte lx 6a,832,19,0,11,14384.45,0.03,2,1
454,7495.0,110378,Buick,lucerne cxl gorgeous heated seats and steering wheel 1,1042,6,0,14,7884.14,0.07,1,1
455,6500.0,195945,Lexus,ls,1022,20,0,17,11526.18,0.03,2,2
456,5000.0,132000,Hyundai,elantra gls,766,16,0,12,11000.0,0.04,2,6
457,39900.0,32385,Bentley,continental flying spur florida car,596,5,0,15,2159.0,1.23,3,1
458,14300.0,46798,Tesla,model 3 base,1137,39,0,3,15599.33,0.31,3,2
459,7100.0,114000,Mazda,6,184,24,0,10,11400.0,0.06,2,3
461,19800.0,98536,BMW,3series 330i xdrive,110,4,0,6,16422.67,0.2,3,1
462,24989.0,22924,Tesla,model 3 standard range plus,1152,39,1,4,5731.0,1.09,3,8
463,3900.0,139000,Chevrolet,sonic lt,1472,8,0,12,11583.33,0.03,2,6
464,14991.0,109171,Lexus,ls460 ls 460,1036,20,0,11,9924.64,0.14,2,3
465,41999.0,21491,BMW,7series alpina b7 lwb xdrive 1 california car,242,4,0,12,1790.92,1.95,3,1
466,21788.0,65919,BMW,5series 550i xdrive m executive 3owner 65919 serviced,177,4,0,10,6591.9,0.33,3,1
467,5100.0,111826,Mercedes-Benz,4 matic maybach,121,25,0,7,15975.14,0.05,3,1
468,10497.0,120479,Nissan,altima 25 sr,383,30,0,7,17211.29,0.09,2,11
469,18500.0,94720,Chevrolet,caprice police,465,8,0,12,7893.33,0.2,2,2
470,11995.0,82851,Ford,fusion,837,11,0,7,11835.86,0.14,1,40
471,11990.0,94975,BMW,535i 535i,150,4,0,10,9497.5,0.13,3,8
472,12800.0,177130,Audi,a4 20t quattro,272,3,0,8,22141.25,0.07,2,4
473,42899.0,34854,BMW,745e xdrive 745e xdrive,214,4,0,3,11618.0,1.23,3,1
474,24890.0,40642,Tesla,model 3 standard,1150,39,0,2,20321.0,0.61,3,6
475,8500.0,92463,BMW,320i 320i,80,4,0,11,8405.73,0.09,3,3
476,11166.0,25023,Nissan,maxima 35 sl,1097,30,0,7,3574.71,0.45,2,1
477,8999.0,79800,Hyundai,elantra,765,16,0,12,6650.0,0.11,2,35
478,10695.0,74425,Mercedes-Benz,eclass e 350 luxury bkcam,751,25,0,14,5316.07,0.14,3,1
479,13777.0,93123,Lexus,es350 es 350,803,20,0,12,7760.25,0.15,2,3
480,12999.0,99776,Lexus,es350,800,20,0,12,8314.67,0.13,2,1
481,43991.0,51188,Dodge,charger scat pack widebody 1 exhaust back up camera,520,10,0,4,12797.0,0.86,2,1
482,12000.0,98600,Tesla,model s,1154,39,1,8,12325.0,0.12,3,9
483,18999.0,46459,Chrysler,300 series srt 8 61l v8 upgd radio,71,9,0,19,2445.21,0.41,2,1
484,22015.0,7972,Volvo,s60 b5 core dark theme,1356,42,1,1,7972.0,2.76,2,1
485,32500.0,5500,Jaguar,xf xfr supercharged 5500 original,1586,18,0,14,392.86,5.91,2,1
487,9500.0,101957,Nissan,sentra,1443,30,0,3,33985.67,0.09,2,9
489,15995.0,85808,Mercedes-Benz,sclass s600 55l v12 amg,1433,25,0,18,4767.11,0.19,3,1
490,13900.0,47512,Nissan,altima,374,30,0,2,23756.0,0.29,2,10
491,7780.0,53499,Tesla,model 3 standard,1150,39,0,3,17833.0,0.15,3,6
492,45000.0,45500,Bentley,continental flying spur,594,5,0,13,3500.0,0.99,3,7
493,11900.0,58685,Audi,a4,268,3,0,8,7335.62,0.2,2,10
494,34995.0,67147,Maserati,quattroporte s q4 granlusso,1275,22,0,7,9592.43,0.52,2,1
496,11000.0,89659,Audi,s4 42l v8 quattro,1324,3,0,17,5274.06,0.12,2,1
498,10490.0,36197,Toyota,mirai,1121,40,0,3,12065.67,0.29,2,8
499,20250.0,17511,Subaru,wrx,1563,37,0,3,5837.0,1.16,2,36
500,24990.0,55347,BMW,750i xdrive 750i xdrive,217,4,0,9,6149.67,0.45,3,2
501,21900.0,9200,Infiniti,q50 luxe,1254,17,0,2,4600.0,2.38,2,3
502,20990.0,55191,Tesla,model 3 standard range plus,1152,39,0,4,13797.75,0.38,3,8
504,16998.0,88554,BMW,330i 330i,88,4,0,6,14759.0,0.19,3,4
505,16900.0,64669,Mercedes-Benz,s550 flagship only 64713 original fully,1336,25,0,18,3592.72,0.26,3,1
506,24590.0,67048,Lexus,ls460 ls 460,1036,20,0,11,6095.27,0.37,2,3
507,20000.0,82000,Mercedes-Benz,sclass 4 matic,1385,25,1,11,7454.55,0.24,3,1
508,59500.0,36900,Tesla,model s sdn awd 90d,1172,39,0,9,4100.0,1.61,3,1
509,23900.0,126385,Tesla,model 3 long range battery awd,1143,39,0,7,18055.0,0.19,3,2
512,10700.0,93000,Ford,taurus police interceptor,1492,11,0,10,9300.0,0.12,1,3
514,11550.0,81089,Mercedes-Benz,eclass e 350,747,25,0,9,9009.89,0.14,3,5
515,2500.0,81419,Mercedes-Benz,sclass 430,1386,25,0,25,3256.76,0.03,3,1
516,34995.0,73184,Audi,rs7 prestige,1309,3,0,9,8131.56,0.48,2,3
517,30000.0,99750,Mitsubishi,lancer evolution 9,1006,28,0,19,5250.0,0.3,2,1
519,18500.0,27700,Cadillac,ct4 prem luxury delivery call 7863283187,655,7,0,4,6925.0,0.67,2,1
520,11700.0,113000,Ford,taurus police interceptor,1492,11,0,7,16142.86,0.1,1,3
521,11995.0,105855,Ford,fusion,837,11,0,6,17642.5,0.11,1,40
522,56171.25,45568,BMW,7series 760i xdrive,239,4,0,2,22784.0,1.23,3,1
523,10858.0,26574,Subaru,wrx,1563,37,0,2,13287.0,0.41,2,36
524,20250.0,66700,Tesla,model 3 standard range plus,1152,39,0,5,13340.0,0.3,3,8
525,5999.0,135896,Subaru,outback 30 r,1190,37,0,20,6794.8,0.04,2,1
526,14995.0,92073,Lexus,gs350 gs 350,917,20,0,12,7672.75,0.16,2,2
527,13900.0,45893,Ford,edge,764,11,0,4,11473.25,0.3,1,1
528,2500.0,152300,Hyundai,elantra gls,766,16,0,16,9518.75,0.02,2,6
529,23495.0,35687,Infiniti,q50 30t luxe,1248,17,0,6,5947.83,0.66,2,6
530,33749.0,45665,BMW,740i 740i,212,4,0,5,9133.0,0.74,3,4
531,64999.0,16796,Audi,s6 29t plus,1349,3,0,1,16796.0,3.87,2,1
532,13900.0,40249,Infiniti,q50,1244,17,0,7,5749.86,0.35,2,6
533,12995.0,76821,Lexus,250,19,20,0,16,4801.31,0.17,2,1
535,22120.0,12806,Mazda,3 25 s preferred package,29,24,0,0,12806.0,1.73,2,2
536,17400.0,73437,BMW,5series 550i gran turismo xdrive,175,4,0,9,8159.67,0.24,3,1
537,2995.0,115375,Volvo,s60 t5 salvage,1363,42,0,13,8875.0,0.03,2,1
538,11995.0,80527,Jaguar,xj supercharged 30l,1591,18,0,11,7320.64,0.15,2,1
539,15750.0,120000,BMW,3series xi,118,4,0,10,12000.0,0.13,3,2
540,25000.0,189534,Subaru,impreza wrx,948,37,0,11,17230.36,0.13,2,8
541,75472.0,16306,BMW,m3 base,1053,4,0,2,8153.0,4.63,3,3
543,1400.0,166719,Mercedes-Benz,eclass,732,25,0,20,8335.95,0.01,3,11
544,3050.0,82342,BMW,7series 750i xdrive,232,4,0,9,9149.11,0.04,3,6
545,28900.0,24578,Bentley,continental flying spur,594,5,0,19,1293.58,1.18,3,7
546,9900.0,84762,Infiniti,q50,1244,17,0,6,14127.0,0.12,2,6
547,4995.0,59011,Audi,a3 18t s tronic salvage,262,3,0,10,5901.1,0.08,2,1
548,6997.0,76515,Mercedes-Benz,cclass c280 4matic awd e350 230 240,485,25,0,19,4027.11,0.09,3,1
549,39500.0,9400,Tesla,model 3,1135,39,0,0,9400.0,4.2,3,14
550,13795.0,74365,Audi,s4 30t quattro prestige,1323,3,0,14,5311.79,0.19,2,1
551,9900.0,74512,Ford,taurus,1487,11,0,7,10644.57,0.13,1,6
552,2450.0,36354,Hyundai,sonata gls,1461,16,0,21,1731.14,0.07,2,14
554,12500.0,65000,Volkswagen,jetta,960,41,0,9,7222.22,0.19,2,11
555,8997.0,49395,Toyota,matrix one 5speed with only no,1094,40,0,21,2352.14,0.18,2,1
556,5995.0,187038,Toyota,corolla ce,614,40,0,18,10391.0,0.03,2,4
558,8500.0,185000,Chrysler,300 s,58,9,1,12,15416.67,0.05,2,3
559,22000.0,66800,BMW,m5,1063,4,0,12,5566.67,0.33,3,16
560,15998.0,73728,BMW,430i gran 430i gran,125,4,0,7,10532.57,0.22,3,1
561,5995.0,66103,Mercury,grand marquis ls florida,908,26,0,24,2754.29,0.09,2,1
562,520.0,146329,Mercedes-Benz,eclass e350 4matic,758,25,0,18,8129.39,0.0,3,1
564,13923.0,81838,Maserati,ghibli s q4,885,22,0,10,8183.8,0.17,2,4
565,6990.0,137943,Chrysler,300 series 300,61,9,0,11,12540.27,0.05,2,1
567,7395.0,74861,Chevrolet,sonic rs,1474,8,0,9,8317.89,0.1,2,1
568,7000.0,168633,Volkswagen,jetta,960,41,0,8,21079.12,0.04,2,11
569,42900.0,7557,BMW,5series,161,4,0,1,7557.0,5.68,3,2
570,23000.0,62036,Audi,a4 s line plus,291,3,0,3,20678.67,0.37,2,2
571,14995.0,47032,Lincoln,town car executive,1535,21,0,23,2044.87,0.32,2,2
572,41995.0,39762,Dodge,charger rt scat pack widebody modified,517,10,0,6,6627.0,1.06,2,1
573,42900.0,19325,Bentley,continental flying spur speed,599,5,0,16,1207.81,2.22,3,1
574,11900.0,39166,Nissan,sentra,1443,30,0,5,7833.2,0.3,2,9
575,18995.0,95521,Cadillac,ct4 luxury,654,7,0,4,23880.25,0.2,2,4
576,31995.0,91220,Audi,rs 7 40t quattro prestige,1296,3,0,11,8292.73,0.35,2,1
577,6500.0,155250,Chevrolet,caprice ppv,466,8,0,11,14113.64,0.04,2,2
578,15995.0,99106,Subaru,wrx,1563,37,0,7,14158.0,0.16,2,36
579,9995.0,165501,Toyota,camry,445,40,0,8,20687.62,0.06,2,95
580,7900.0,136304,Volkswagen,passat passat tdi vw turbo diesel moonroof,1226,41,0,10,13630.4,0.06,2,1
582,4250.0,180745,BMW,3series,99,4,0,12,15062.08,0.02,3,6
583,19900.0,150929,Tesla,model 3 long range battery awd,1143,39,0,7,21561.29,0.13,3,2
586,9995.0,83500,Buick,lesabre,1021,6,0,20,4175.0,0.12,1,1
587,2500.0,150000,Honda,civic lx,550,14,0,10,15000.0,0.02,2,44
588,3299.0,139587,Toyota,camry,445,40,0,20,6979.35,0.02,2,95
589,4995.0,136500,Hyundai,sonata gls,1461,16,0,13,10500.0,0.04,2,14
591,16995.0,29308,Subaru,impreza wrx sti,949,37,0,19,1542.53,0.58,2,7
592,1025.0,74927,Volkswagen,cc luxury just,469,41,0,15,4995.13,0.01,2,1
598,1000.0,188000,Honda,civic jdm k20a itr swap type r interior air ride,549,14,0,25,7520.0,0.01,2,1
599,29595.0,78284,Mitsubishi,lancer evolution gsr,1007,28,0,11,7116.73,0.38,2,5
603,14500.0,74000,Honda,accord,347,14,0,7,10571.43,0.2,2,53
604,5000.0,45921,Lincoln,town car signature,1540,21,0,18,2551.17,0.11,2,6
605,21995.0,71545,Bentley,continental sdn,603,5,0,18,3974.72,0.31,3,1
606,37500.0,21000,Cadillac,ct5v base,665,7,0,2,10500.0,1.79,2,1
607,8000.0,178000,BMW,3series i,115,4,0,11,16181.82,0.04,3,7
610,23869.0,84003,Porsche,panamera hb turbo,1201,32,0,15,5600.2,0.28,3,1
611,3900.0,132661,BMW,3series xi sulev,120,4,1,12,11055.08,0.03,3,1
612,6800.0,184000,Honda,accord exl,354,14,0,15,12266.67,0.04,2,31
613,689.0,143533,Honda,civic,537,14,1,24,5980.54,0.0,2,31
614,9900.0,64700,Jaguar,xj8 l,1603,18,0,18,3594.44,0.15,2,1
617,69990.0,54051,Rolls-Royce,phantom,1234,34,0,19,2844.79,1.29,3,3
620,24595.0,75610,Mitsubishi,lancer evolution,1005,28,0,15,5040.67,0.33,2,3
621,9990.0,44290,Cadillac,lcw limousine conversion,1013,7,0,24,1845.42,0.23,2,2
623,15000.0,15000,Mercedes-Benz,clsclass 550 4matic,582,25,0,8,1875.0,1.0,3,1
624,45999.0,35484,Porsche,panamera turbo executive awd rare upgraded screen,1210,32,0,11,3225.82,1.3,3,1
625,6500.0,47800,Hyundai,elantra,765,16,0,21,2276.19,0.14,2,35
626,15950.0,59100,Honda,accord lx,360,14,0,9,6566.67,0.27,2,27
627,48999.0,85354,Porsche,panamera turbo,1209,32,0,7,12193.43,0.57,3,2
628,13995.0,103257,Ford,fusion titanium awd,851,11,0,5,20651.4,0.14,1,1
629,8995.0,36889,Buick,verano 24l leather groupnicely optioned,1550,6,0,11,3353.55,0.24,1,1
630,17000.0,54350,Dodge,charger police,508,10,0,7,7764.29,0.31,2,6
631,9991.0,116124,Chrysler,300c 300c,78,9,0,9,12902.67,0.09,2,1
633,25000.0,26000,Dodge,charger srt8,533,10,0,18,1444.44,0.96,2,1
635,7900.0,150400,Mercedes-Benz,eclass 320 cdi,734,25,0,17,8847.06,0.05,3,1
636,6995.0,137943,Chrysler,300 300,49,9,0,11,12540.27,0.05,2,3
637,18999.0,99680,BMW,7series alpina b7 li,241,4,0,11,9061.82,0.19,3,1
638,13900.0,61203,Hyundai,sonata,1454,16,0,2,30601.5,0.23,2,49
639,23698.0,42905,Honda,accord,347,14,0,3,14301.67,0.55,2,53
640,8000.0,63764,Chevrolet,impala,931,8,0,9,7084.89,0.13,2,4
641,11700.0,50662,Jaguar,stype 40 engine navi sunroof heated seats,1484,18,0,25,2026.48,0.23,2,1
642,14499.0,101471,Toyota,avalon,411,40,0,9,11274.56,0.14,2,11
643,19990.0,73361,BMW,7series 750i,231,4,0,7,10480.14,0.27,3,1
646,12999.0,90101,Lexus,is250 250,957,20,0,18,5005.61,0.14,2,8
647,37495.0,25000,Audi,a6 quattro plus 55 tfsi quattro,323,3,0,1,25000.0,1.5,2,1
648,18950.0,13700,Dodge,charger sxt awd,536,10,0,3,4566.67,1.38,2,3
649,12900.0,53467,Nissan,altima,374,30,0,3,17822.33,0.24,2,10
650,19500.0,18155,Toyota,corolla,610,40,0,3,6051.67,1.07,2,68
651,9990.0,116143,BMW,640i gran,195,4,0,12,9678.58,0.09,3,1
652,26999.0,37000,Cadillac,ct4v base awd,657,7,0,4,9250.0,0.73,2,1
653,15400.0,41355,Cadillac,deville dhs pristine same 24 years amazing,710,7,0,24,1723.12,0.37,2,1
654,5900.0,73985,Hyundai,sonata gls 6a,1462,16,0,14,5284.64,0.08,2,2
655,19995.0,40229,Infiniti,q50 awd 30tt luxesunroof sensors,1251,17,0,4,10057.25,0.5,2,1
656,14500.0,72128,Jaguar,xj,1587,18,0,10,7212.8,0.2,2,3
658,26995.0,34119,Porsche,panamera awd hatchback 436l h6,1197,32,0,13,2624.54,0.79,3,1
659,28900.0,83468,Maybach,57,160,23,0,18,4637.11,0.35,3,1
660,18950.0,80018,Lincoln,town car signature l long mi serviced 50 pix ship,1541,21,0,20,4000.9,0.24,2,1
662,12990.0,89305,BMW,535i 535i,150,4,0,10,8930.5,0.15,3,8
663,13499.0,33533,Maserati,quattroporte recent service,1270,22,0,20,1676.65,0.4,2,1
664,19900.0,30676,Genesis,g80 38,869,13,0,5,6135.2,0.65,3,1
666,16500.0,40200,Honda,civic hatchback exl cvt,545,14,0,3,13400.0,0.41,2,1
667,74999.0,17729,BMW,m3,1052,4,0,3,5909.67,4.23,3,17
668,5995.0,101021,Nissan,sentra sv,1452,30,0,10,10102.1,0.06,2,27
669,47999.0,8635,BMW,i5 edrive40,923,4,0,1,8635.0,5.56,3,1
670,7995.0,135752,Audi,a6 plus quattro awd supercharged,309,3,0,11,12341.09,0.06,2,1
671,9995.0,127863,Ford,fusion hybrid,841,11,0,8,15982.88,0.08,1,4
672,4200.0,139110,Chrysler,200 series touring,11,9,0,11,12646.36,0.03,2,2
673,19999.0,115302,Porsche,panamera turbo s,1211,32,0,13,8869.38,0.17,3,1
674,9990.0,72338,Toyota,mirai,1121,40,0,6,12056.33,0.14,2,8
675,11900.0,58795,Toyota,corolla s only,623,40,0,12,4899.58,0.2,2,1
677,49995.0,86136,Cadillac,ctsv,701,7,0,8,10767.0,0.58,2,3
678,18900.0,72350,Hyundai,genesis,873,16,0,4,18087.5,0.26,2,1
679,10000.0,115000,Mercedes-Benz,clsclass,580,25,0,16,7187.5,0.09,3,1
680,12900.0,44200,Mercedes-Benz,s400 s 400 hybrid,1329,25,0,15,2946.67,0.29,3,1
682,69999.0,30478,Mercedes-Benz,sclass s580 huge msrp stunning wheels executive pkg,1429,25,0,4,7619.5,2.3,3,1
683,2995.0,177478,Toyota,camry v4 rebuilt salvage,462,40,0,14,12677.0,0.02,2,1
684,17500.0,12238,Tesla,model 3 long range awd,1141,39,0,3,4079.33,1.43,3,1
685,4999.0,196956,Toyota,camry,445,40,0,15,13130.4,0.03,2,95
686,16993.0,63450,Toyota,avalon 1owner only camry prius,412,40,0,9,7050.0,0.27,2,1
687,7997.0,100550,Lincoln,town car ultimate,1542,21,0,21,4788.1,0.08,2,2
688,84950.0,53522,Rolls-Royce,phantom,1234,34,0,19,2816.95,1.59,3,3
689,13900.0,142706,Lexus,gs awd,911,20,0,12,11892.17,0.1,2,1
690,6699.0,103000,Mazda,3,27,24,0,10,10300.0,0.07,2,6
691,20999.0,53998,Toyota,camry,445,40,0,2,26999.0,0.39,2,95
692,27000.0,111500,Dodge,charger scat pack,518,10,0,5,22300.0,0.24,2,9
693,35995.0,78580,Audi,rs 3 25t quattro,1293,3,0,7,11225.71,0.46,2,1
694,5499.0,148231,Mercedes-Benz,c300 c 300 4matic,430,25,0,17,8719.47,0.04,3,3
696,38500.0,47000,Mercedes-Benz,clsclass 450,581,25,0,4,11750.0,0.82,3,1
697,14900.0,72772,Honda,accord 4 door,349,14,0,8,9096.5,0.2,2,1
698,1000.0,183728,Nissan,altima base,389,30,1,13,14132.92,0.01,2,2
699,89499.0,13439,BMW,m3 competition,1054,4,0,2,6719.5,6.66,3,10
700,65900.0,21937,Bentley,flying spur w12,821,5,0,10,2193.7,3.0,3,4
701,8795.0,111043,BMW,328i xdrive 328i xdrive,85,4,0,12,9253.58,0.08,3,6
702,12495.0,101078,Chevrolet,malibu lt,1085,8,0,7,14439.71,0.12,2,24
703,54990.0,58158,BMW,m5,1063,4,0,6,9693.0,0.95,3,16
706,10490.0,64551,BMW,328i 328i,83,4,0,13,4965.46,0.16,3,6
707,1495.0,106546,Jaguar,stype salvage,1486,18,0,23,4632.43,0.01,2,2
709,18995.0,79986,Toyota,camry,445,40,0,5,15997.2,0.24,2,95
710,6357.6,72000,Honda,accord,347,14,0,17,4235.29,0.09,2,53
711,12325.0,50127,Infiniti,q50 luxe,1254,17,1,4,12531.75,0.25,2,3
712,12995.0,54633,Mercedes-Benz,cclass,470,25,0,18,3035.17,0.24,3,8
713,49995.0,33146,Mercedes-Benz,sclass mercedesmaybach s 600,1394,25,0,9,3682.89,1.51,3,2
714,23990.0,10781,Honda,ex,808,14,0,1,10781.0,2.23,2,1
715,16995.0,70360,Mercedes-Benz,c300 c 300,429,25,0,6,11726.67,0.24,3,22
716,25900.0,58842,BMW,7series 750i xdrive,232,4,0,7,8406.0,0.44,3,6
717,29950.0,81916,Subaru,impreza wrx sti,949,37,0,20,4095.8,0.37,2,7
718,3940.0,17959,Lexus,sdn 17959 1,1440,20,0,12,1496.58,0.22,2,1
719,16450.0,89178,Tesla,model 3 long range,1139,39,0,7,12739.71,0.18,3,21
720,13900.0,26477,Hyundai,sonata sel,1469,16,0,3,8825.67,0.52,2,26
721,16998.0,96965,Infiniti,q50 30t luxe,1248,17,0,5,19393.0,0.18,2,6
722,8900.0,79750,Chevrolet,cruze premier,649,8,0,7,11392.86,0.11,2,2
723,22000.0,41800,BMW,5series xi,183,4,1,7,5971.43,0.53,3,3
725,29995.0,76203,Audi,rs7 prestige,1309,3,0,10,7620.3,0.39,2,3
726,16980.0,106254,Tesla,model 3 standard,1150,39,0,3,35418.0,0.16,3,6
727,18299.0,21049,Tesla,model 3 long range millage,1145,39,0,7,3007.0,0.87,3,1
728,9997.0,73749,Cadillac,ats 25l luxury,404,7,0,12,6145.75,0.14,2,1
729,87950.0,8621,Cadillac,cts luxury package 640 horsepower recaro seats,696,7,0,6,1436.83,10.2,2,1
730,34895.0,34874,Lexus,ls460 awd,1034,20,0,14,2491.0,1.0,2,1
731,54995.0,70832,BMW,m5,1063,4,0,5,14166.4,0.78,3,16
732,13900.0,29627,Chevrolet,malibu,1080,8,0,0,29627.0,0.47,2,10
733,11000.0,131874,Chevrolet,caprice,464,8,0,14,9419.57,0.08,2,1
735,6978.0,92618,Cadillac,dts,712,7,0,18,5145.44,0.08,2,4
736,14998.0,79729,Hyundai,genesis 38,875,16,0,9,8858.78,0.19,2,2
737,7900.0,70470,Hyundai,elantra,765,16,0,9,7830.0,0.11,2,35
738,12450.0,100013,Chevrolet,volt lt,1561,8,0,6,16668.83,0.12,2,1
739,7699.0,51057,Ford,fiesta,814,11,0,6,8509.5,0.15,1,9
741,16493.0,95032,Subaru,impreza wrx sti,949,37,0,14,6788.0,0.17,2,7
743,8900.0,68927,BMW,3series,99,4,0,9,7658.56,0.13,3,6
745,9990.0,104164,Ford,fusion hybrid,841,11,0,6,17360.67,0.1,1,4
746,55000.0,67900,BMW,m3,1052,4,0,8,8487.5,0.81,3,17
748,1000.0,145000,Audi,a4 20t,270,3,1,17,8529.41,0.01,2,2
749,46665.0,3330,Porsche,taycan,1496,32,1,2,1665.0,14.01,3,9
750,51900.0,8936,Bentley,continental flying spur flying spur,597,5,0,19,470.32,5.81,3,1
751,64999.0,43559,Porsche,taycan turbo s,1502,32,0,5,8711.8,1.49,3,1
752,12895.0,101632,Chevrolet,malibu lt,1085,8,0,5,20326.4,0.13,2,24
754,24000.0,59008,Mercedes-Benz,s63 amg s 63 amg,1366,25,0,17,3471.06,0.41,3,5
755,7999.0,132918,Ford,fusion,837,11,0,9,14768.67,0.06,1,40
756,24991.0,31355,Audi,s5 sportback prestige,1332,3,0,7,4479.29,0.8,2,1
757,7495.0,43965,Nissan,versa sv,1559,30,0,9,4885.0,0.17,2,9
759,13490.0,89180,BMW,535i 535i,150,4,0,9,9908.89,0.15,3,8
760,14800.0,78137,Mercedes-Benz,sclass s 500 amg pkg 96545 msrp distronic rear po,1399,25,0,24,3255.71,0.19,3,1
764,2600.0,127614,Ford,focus,823,11,0,12,10634.5,0.02,1,13
765,15900.0,14500,Ford,fusion,837,11,0,6,2416.67,1.1,1,40
766,34995.0,47034,Genesis,g70 33t launch,866,13,0,3,15678.0,0.74,3,1
768,1750.0,106740,Kia,optima fe,1186,19,1,7,15248.57,0.02,2,1
772,11800.0,155548,BMW,5series xi,183,4,0,10,15554.8,0.08,3,3
774,22499.0,13900,Infiniti,q50 30t luxe awd,1249,17,0,4,3475.0,1.62,2,1
776,16900.0,69474,Tesla,model 3,1135,39,0,3,23158.0,0.24,3,14
777,16999.0,82033,Kia,forte,827,19,0,2,41016.5,0.21,2,4
778,20995.0,99495,Audi,s4 plus,1325,3,0,10,9949.5,0.21,2,4
779,6000.0,132094,Chevrolet,malibu sdn lt w1lt,1090,8,0,11,12008.55,0.05,2,1
780,24999.0,142350,BMW,m3,1052,4,0,16,8896.88,0.18,3,17
781,13495.0,90917,Ford,fusion titanium,850,11,0,6,15152.83,0.15,1,9
782,17990.0,133622,Toyota,camry xse,463,40,0,5,26724.4,0.13,2,14
783,48990.0,55189,Tesla,model s plaid,1171,39,0,4,13797.25,0.89,3,8
784,7500.0,112621,Hyundai,sonata sdn 24l,1468,16,0,13,8663.15,0.07,2,1
786,20000.0,63450,BMW,7series m,246,4,0,7,9064.29,0.32,3,1
787,49500.0,24000,Subaru,impreza wrx,948,37,0,13,1846.15,2.06,2,8
788,6899.0,98246,Kia,forte lx,831,19,0,7,14035.14,0.07,2,5
789,28000.0,7000,Subaru,wrx,1563,37,0,2,3500.0,4.0,2,36
790,7195.0,80170,Chevrolet,impala ltz,937,8,0,11,7288.18,0.09,2,2
791,21900.0,66378,Dodge,charger,496,10,0,6,11063.0,0.33,2,22
792,5150.0,116809,Honda,civic natural gas,554,14,0,13,8985.31,0.04,2,2
793,5398.5,64615,Jaguar,xj8,1602,18,1,21,3076.9,0.08,2,3
794,2200.0,32349,Toyota,mirai hydrogen powered,1122,40,1,6,5391.5,0.07,2,1
796,2550.0,81188,Hyundai,elantra,765,16,0,9,9020.89,0.03,2,35
797,1726.0,154634,Hyundai,sonata gls,1461,16,1,12,12886.17,0.01,2,14
